chamber,value,topic,type,format,id,indicator
House,82,income_seniors,table,",",620L500US09103,npov65
House,504,income_seniors,table,",",620L500US09104,npov65
House,141,income_seniors,table,",",620L500US09105,npov65
House,201,income_seniors,table,",",620L500US09106,npov65
House,175,income_seniors,table,",",620L500US09107,npov65
House,69,income_seniors,table,",",620L500US09108,npov65
House,311,income_seniors,table,",",620L500US09109,npov65
House,615,income_seniors,table,",",620L500US09110,npov65
House,141,income_seniors,table,",",620L500US09111,npov65
House,109,income_seniors,table,",",620L500US09112,npov65
House,132,income_seniors,table,",",620L500US09113,npov65
House,179,income_seniors,table,",",620L500US09114,npov65
House,217,income_seniors,table,",",620L500US09115,npov65
House,167,income_seniors,table,",",620L500US09116,npov65
House,387,income_seniors,table,",",620L500US09117,npov65
House,397,income_seniors,table,",",620L500US09118,npov65
House,201,income_seniors,table,",",620L500US09119,npov65
House,212,income_seniors,table,",",620L500US09120,npov65
House,453,income_seniors,table,",",620L500US09121,npov65
House,232,income_seniors,table,",",620L500US09122,npov65
House,107,income_seniors,table,",",620L500US09123,npov65
House,547,income_seniors,table,",",620L500US09124,npov65
House,92,income_seniors,table,",",620L500US09125,npov65
House,138,income_seniors,table,",",620L500US09126,npov65
House,360,income_seniors,table,",",620L500US09127,npov65
House,260,income_seniors,table,",",620L500US09128,npov65
House,244,income_seniors,table,",",620L500US09129,npov65
House,525,income_seniors,table,",",620L500US09130,npov65
House,142,income_seniors,table,",",620L500US09131,npov65
House,119,income_seniors,table,",",620L500US09132,npov65
House,145,income_seniors,table,",",620L500US09133,npov65
House,78,income_seniors,table,",",620L500US09134,npov65
House,91,income_seniors,table,",",620L500US09135,npov65
House,145,income_seniors,table,",",620L500US09136,npov65
House,575,income_seniors,table,",",620L500US09137,npov65
House,102,income_seniors,table,",",620L500US09138,npov65
House,242,income_seniors,table,",",620L500US09139,npov65
House,228,income_seniors,table,",",620L500US09140,npov65
House,78,income_seniors,table,",",620L500US09141,npov65
House,151,income_seniors,table,",",620L500US09142,npov65
House,167,income_seniors,table,",",620L500US09143,npov65
House,143,income_seniors,table,",",620L500US09144,npov65
House,582,income_seniors,table,",",620L500US09145,npov65
House,371,income_seniors,table,",",620L500US09146,npov65
House,74,income_seniors,table,",",620L500US09147,npov65
House,362,income_seniors,table,",",620L500US09148,npov65
House,128,income_seniors,table,",",620L500US09149,npov65
House,278,income_seniors,table,",",620L500US09150,npov65
House,187,income_seniors,table,",",620L500US09151,npov65
State,38003,income_seniors,table,",",Connecticut,npov65
Senate,0.188,income_seniors,map,.0%,610U500US09001,ppov65
Senate,0.135,income_seniors,map,.0%,610U500US09002,ppov65
Senate,0.081,income_seniors,map,.0%,610U500US09003,ppov65
Senate,0.058,income_seniors,map,.0%,610U500US09004,ppov65
Senate,0.071,income_seniors,map,.0%,610U500US09005,ppov65
Senate,0.093,income_seniors,map,.0%,610U500US09006,ppov65
Senate,0.04,income_seniors,map,.0%,610U500US09007,ppov65
Senate,0.044,income_seniors,map,.0%,610U500US09008,ppov65
Senate,0.073,income_seniors,map,.0%,610U500US09009,ppov65
Senate,0.139,income_seniors,map,.0%,610U500US09010,ppov65
Senate,0.12,income_seniors,map,.0%,610U500US09011,ppov65
Senate,0.038,income_seniors,map,.0%,610U500US09012,ppov65
Senate,0.045,income_seniors,map,.0%,610U500US09013,ppov65
Senate,0.072,income_seniors,map,.0%,610U500US09014,ppov65
Senate,0.153,income_seniors,map,.0%,610U500US09015,ppov65
Senate,0.058,income_seniors,map,.0%,610U500US09016,ppov65
Senate,0.072,income_seniors,map,.0%,610U500US09017,ppov65
Senate,0.062,income_seniors,map,.0%,610U500US09018,ppov65
Senate,0.051,income_seniors,map,.0%,610U500US09019,ppov65
Senate,0.063,income_seniors,map,.0%,610U500US09020,ppov65
Senate,0.048,income_seniors,map,.0%,610U500US09021,ppov65
Senate,0.059,income_seniors,map,.0%,610U500US09022,ppov65
Senate,0.193,income_seniors,map,.0%,610U500US09023,ppov65
Senate,0.09,income_seniors,map,.0%,610U500US09024,ppov65
Senate,0.082,income_seniors,map,.0%,610U500US09025,ppov65
Senate,0.038,income_seniors,map,.0%,610U500US09026,ppov65
Senate,0.114,income_seniors,map,.0%,610U500US09027,ppov65
Senate,0.037,income_seniors,map,.0%,610U500US09028,ppov65
Senate,0.055,income_seniors,map,.0%,610U500US09029,ppov65
Senate,0.053,income_seniors,map,.0%,610U500US09030,ppov65
Senate,0.083,income_seniors,map,.0%,610U500US09031,ppov65
Senate,0.07,income_seniors,map,.0%,610U500US09032,ppov65
Senate,0.036,income_seniors,map,.0%,610U500US09033,ppov65
Senate,0.056,income_seniors,map,.0%,610U500US09034,ppov65
Senate,0.037,income_seniors,map,.0%,610U500US09035,ppov65
Senate,0.047,income_seniors,map,.0%,610U500US09036,ppov65
House,0.284,income_seniors,map,.0%,620L500US09001,ppov65
House,0.058,income_seniors,map,.0%,620L500US09002,ppov65
House,0.335,income_seniors,map,.0%,620L500US09003,ppov65
House,0.347,income_seniors,map,.0%,620L500US09004,ppov65
House,0.115,income_seniors,map,.0%,620L500US09005,ppov65
House,0.147,income_seniors,map,.0%,620L500US09006,ppov65
House,0.196,income_seniors,map,.0%,620L500US09007,ppov65
House,0.009,income_seniors,map,.0%,620L500US09008,ppov65
House,0.102,income_seniors,map,.0%,620L500US09009,ppov65
House,0.153,income_seniors,map,.0%,620L500US09010,ppov65
House,0.045,income_seniors,map,.0%,620L500US09011,ppov65
House,0.045,income_seniors,map,.0%,620L500US09012,ppov65
House,0.071,income_seniors,map,.0%,620L500US09013,ppov65
House,0.062,income_seniors,map,.0%,620L500US09014,ppov65
House,0.056,income_seniors,map,.0%,620L500US09015,ppov65
House,0.032,income_seniors,map,.0%,620L500US09016,ppov65
House,0.025,income_seniors,map,.0%,620L500US09017,ppov65
House,0.114,income_seniors,map,.0%,620L500US09018,ppov65
House,0.025,income_seniors,map,.0%,620L500US09019,ppov65
House,0.083,income_seniors,map,.0%,620L500US09020,ppov65
House,0.073,income_seniors,map,.0%,620L500US09021,ppov65
House,0.074,income_seniors,map,.0%,620L500US09022,ppov65
House,0.048,income_seniors,map,.0%,620L500US09023,ppov65
House,0.078,income_seniors,map,.0%,620L500US09024,ppov65
House,0.216,income_seniors,map,.0%,620L500US09025,ppov65
House,0.102,income_seniors,map,.0%,620L500US09026,ppov65
House,0.072,income_seniors,map,.0%,620L500US09027,ppov65
House,0.06,income_seniors,map,.0%,620L500US09028,ppov65
House,0.082,income_seniors,map,.0%,620L500US09029,ppov65
House,0.047,income_seniors,map,.0%,620L500US09030,ppov65
House,0.053,income_seniors,map,.0%,620L500US09031,ppov65
House,0.046,income_seniors,map,.0%,620L500US09032,ppov65
House,0.093,income_seniors,map,.0%,620L500US09033,ppov65
House,0.046,income_seniors,map,.0%,620L500US09034,ppov65
House,0.045,income_seniors,map,.0%,620L500US09035,ppov65
House,0.019,income_seniors,map,.0%,620L500US09036,ppov65
House,0.03,income_seniors,map,.0%,620L500US09037,ppov65
House,0.063,income_seniors,map,.0%,620L500US09038,ppov65
House,0.175,income_seniors,map,.0%,620L500US09039,ppov65
House,0.046,income_seniors,map,.0%,620L500US09040,ppov65
House,0.054,income_seniors,map,.0%,620L500US09041,ppov65
House,0.049,income_seniors,map,.0%,620L500US09042,ppov65
House,0.05,income_seniors,map,.0%,620L500US09043,ppov65
House,0.081,income_seniors,map,.0%,620L500US09044,ppov65
House,0.059,income_seniors,map,.0%,620L500US09045,ppov65
House,0.1,income_seniors,map,.0%,620L500US09046,ppov65
House,0.025,income_seniors,map,.0%,620L500US09047,ppov65
House,0.039,income_seniors,map,.0%,620L500US09048,ppov65
House,0.065,income_seniors,map,.0%,620L500US09049,ppov65
House,0.047,income_seniors,map,.0%,620L500US09050,ppov65
House,0.054,income_seniors,map,.0%,620L500US09051,ppov65
House,0.052,income_seniors,map,.0%,620L500US09052,ppov65
House,0.037,income_seniors,map,.0%,620L500US09053,ppov65
House,0.033,income_seniors,map,.0%,620L500US09054,ppov65
House,0.021,income_seniors,map,.0%,620L500US09055,ppov65
House,0.056,income_seniors,map,.0%,620L500US09056,ppov65
House,0.045,income_seniors,map,.0%,620L500US09057,ppov65
House,0.046,income_seniors,map,.0%,620L500US09058,ppov65
House,0.055,income_seniors,map,.0%,620L500US09059,ppov65
House,0.04,income_seniors,map,.0%,620L500US09060,ppov65
House,0.018,income_seniors,map,.0%,620L500US09061,ppov65
House,0.038,income_seniors,map,.0%,620L500US09062,ppov65
House,0.083,income_seniors,map,.0%,620L500US09063,ppov65
House,0.039,income_seniors,map,.0%,620L500US09064,ppov65
House,0.101,income_seniors,map,.0%,620L500US09065,ppov65
House,0.072,income_seniors,map,.0%,620L500US09066,ppov65
House,0.042,income_seniors,map,.0%,620L500US09067,ppov65
House,0.084,income_seniors,map,.0%,620L500US09068,ppov65
House,0.088,income_seniors,map,.0%,620L500US09069,ppov65
House,0.065,income_seniors,map,.0%,620L500US09070,ppov65
House,0.063,income_seniors,map,.0%,620L500US09071,ppov65
House,0.149,income_seniors,map,.0%,620L500US09072,ppov65
House,0.114,income_seniors,map,.0%,620L500US09073,ppov65
House,0.115,income_seniors,map,.0%,620L500US09074,ppov65
House,0.333,income_seniors,map,.0%,620L500US09075,ppov65
House,0.029,income_seniors,map,.0%,620L500US09076,ppov65
House,0.099,income_seniors,map,.0%,620L500US09077,ppov65
House,0.081,income_seniors,map,.0%,620L500US09078,ppov65
House,0.111,income_seniors,map,.0%,620L500US09079,ppov65
House,0.038,income_seniors,map,.0%,620L500US09080,ppov65
House,0.033,income_seniors,map,.0%,620L500US09081,ppov65
House,0.04,income_seniors,map,.0%,620L500US09082,ppov65
House,0.037,income_seniors,map,.0%,620L500US09083,ppov65
House,0.121,income_seniors,map,.0%,620L500US09084,ppov65
House,0.037,income_seniors,map,.0%,620L500US09085,ppov65
House,0.036,income_seniors,map,.0%,620L500US09086,ppov65
House,0.077,income_seniors,map,.0%,620L500US09087,ppov65
House,0.078,income_seniors,map,.0%,620L500US09088,ppov65
House,0.03,income_seniors,map,.0%,620L500US09089,ppov65
House,0.047,income_seniors,map,.0%,620L500US09090,ppov65
House,0.05,income_seniors,map,.0%,620L500US09091,ppov65
House,0.134,income_seniors,map,.0%,620L500US09092,ppov65
House,0.162,income_seniors,map,.0%,620L500US09093,ppov65
House,0.127,income_seniors,map,.0%,620L500US09094,ppov65
House,0.336,income_seniors,map,.0%,620L500US09095,ppov65
House,0.048,income_seniors,map,.0%,620L500US09096,ppov65
House,0.113,income_seniors,map,.0%,620L500US09097,ppov65
House,0.031,income_seniors,map,.0%,620L500US09098,ppov65
House,0.092,income_seniors,map,.0%,620L500US09099,ppov65
House,0.069,income_seniors,map,.0%,620L500US09100,ppov65
House,0.039,income_seniors,map,.0%,620L500US09101,ppov65
House,0.049,income_seniors,map,.0%,620L500US09102,ppov65
House,0.022,income_seniors,map,.0%,620L500US09103,ppov65
House,0.157,income_seniors,map,.0%,620L500US09104,ppov65
House,0.046,income_seniors,map,.0%,620L500US09105,ppov65
House,0.055,income_seniors,map,.0%,620L500US09106,ppov65
House,0.046,income_seniors,map,.0%,620L500US09107,ppov65
House,0.021,income_seniors,map,.0%,620L500US09108,ppov65
House,0.101,income_seniors,map,.0%,620L500US09109,ppov65
House,0.228,income_seniors,map,.0%,620L500US09110,ppov65
House,0.039,income_seniors,map,.0%,620L500US09111,ppov65
House,0.037,income_seniors,map,.0%,620L500US09112,ppov65
House,0.037,income_seniors,map,.0%,620L500US09113,ppov65
House,0.041,income_seniors,map,.0%,620L500US09114,ppov65
House,0.072,income_seniors,map,.0%,620L500US09115,ppov65
House,0.083,income_seniors,map,.0%,620L500US09116,ppov65
House,0.087,income_seniors,map,.0%,620L500US09117,ppov65
House,0.098,income_seniors,map,.0%,620L500US09118,ppov65
House,0.053,income_seniors,map,.0%,620L500US09119,ppov65
House,0.051,income_seniors,map,.0%,620L500US09120,ppov65
House,0.123,income_seniors,map,.0%,620L500US09121,ppov65
House,0.036,income_seniors,map,.0%,620L500US09122,ppov65
House,0.025,income_seniors,map,.0%,620L500US09123,ppov65
House,0.216,income_seniors,map,.0%,620L500US09124,ppov65
House,0.027,income_seniors,map,.0%,620L500US09125,ppov65
House,0.057,income_seniors,map,.0%,620L500US09126,ppov65
House,0.105,income_seniors,map,.0%,620L500US09127,ppov65
House,0.178,income_seniors,map,.0%,620L500US09128,ppov65
House,0.095,income_seniors,map,.0%,620L500US09129,ppov65
House,0.261,income_seniors,map,.0%,620L500US09130,ppov65
House,0.039,income_seniors,map,.0%,620L500US09131,ppov65
House,0.032,income_seniors,map,.0%,620L500US09132,ppov65
House,0.051,income_seniors,map,.0%,620L500US09133,ppov65
House,0.02,income_seniors,map,.0%,620L500US09134,ppov65
House,0.024,income_seniors,map,.0%,620L500US09135,ppov65
House,0.037,income_seniors,map,.0%,620L500US09136,ppov65
House,0.173,income_seniors,map,.0%,620L500US09137,ppov65
House,0.032,income_seniors,map,.0%,620L500US09138,ppov65
House,0.064,income_seniors,map,.0%,620L500US09139,ppov65
House,0.117,income_seniors,map,.0%,620L500US09140,ppov65
House,0.023,income_seniors,map,.0%,620L500US09141,ppov65
House,0.035,income_seniors,map,.0%,620L500US09142,ppov65
House,0.044,income_seniors,map,.0%,620L500US09143,ppov65
House,0.04,income_seniors,map,.0%,620L500US09144,ppov65
House,0.216,income_seniors,map,.0%,620L500US09145,ppov65
House,0.14,income_seniors,map,.0%,620L500US09146,ppov65
House,0.022,income_seniors,map,.0%,620L500US09147,ppov65
House,0.135,income_seniors,map,.0%,620L500US09148,ppov65
House,0.03,income_seniors,map,.0%,620L500US09149,ppov65
House,0.082,income_seniors,map,.0%,620L500US09150,ppov65
House,0.049,income_seniors,map,.0%,620L500US09151,ppov65
State,0.071,income_seniors,map,.0%,Connecticut,ppov65
Senate,4923,income_seniors,table,",",610U500US09001,nlinc65
Senate,4290,income_seniors,table,",",610U500US09002,nlinc65
Senate,3350,income_seniors,table,",",610U500US09003,nlinc65
Senate,2441,income_seniors,table,",",610U500US09004,nlinc65
Senate,3059,income_seniors,table,",",610U500US09005,nlinc65
Senate,4268,income_seniors,table,",",610U500US09006,nlinc65
Senate,3103,income_seniors,table,",",610U500US09007,nlinc65
Senate,2833,income_seniors,table,",",610U500US09008,nlinc65
Senate,3926,income_seniors,table,",",610U500US09009,nlinc65
Senate,3405,income_seniors,table,",",610U500US09010,nlinc65
Senate,4355,income_seniors,table,",",610U500US09011,nlinc65
Senate,3066,income_seniors,table,",",610U500US09012,nlinc65
Senate,3322,income_seniors,table,",",610U500US09013,nlinc65
Senate,4041,income_seniors,table,",",610U500US09014,nlinc65
Senate,4726,income_seniors,table,",",610U500US09015,nlinc65
Senate,3634,income_seniors,table,",",610U500US09016,nlinc65
Senate,3264,income_seniors,table,",",610U500US09017,nlinc65
Senate,3526,income_seniors,table,",",610U500US09018,nlinc65
Senate,3046,income_seniors,table,",",610U500US09019,nlinc65
Senate,3136,income_seniors,table,",",610U500US09020,nlinc65
Senate,3819,income_seniors,table,",",610U500US09021,nlinc65
Senate,3081,income_seniors,table,",",610U500US09022,nlinc65
Senate,4161,income_seniors,table,",",610U500US09023,nlinc65
Senate,3241,income_seniors,table,",",610U500US09024,nlinc65
Senate,2837,income_seniors,table,",",610U500US09025,nlinc65
Senate,1772,income_seniors,table,",",610U500US09026,nlinc65
Senate,3076,income_seniors,table,",",610U500US09027,nlinc65
Senate,2177,income_seniors,table,",",610U500US09028,nlinc65
Senate,2949,income_seniors,table,",",610U500US09029,nlinc65
Senate,3561,income_seniors,table,",",610U500US09030,nlinc65
Senate,4179,income_seniors,table,",",610U500US09031,nlinc65
Senate,3654,income_seniors,table,",",610U500US09032,nlinc65
Senate,3352,income_seniors,table,",",610U500US09033,nlinc65
Senate,3575,income_seniors,table,",",610U500US09034,nlinc65
Senate,2922,income_seniors,table,",",610U500US09035,nlinc65
Senate,2154,income_seniors,table,",",610U500US09036,nlinc65
House,1331,income_seniors,table,",",620L500US09001,nlinc65
House,601,income_seniors,table,",",620L500US09002,nlinc65
House,1341,income_seniors,table,",",620L500US09003,nlinc65
